tempo_relativo_s,modelo,categoria_tarefa,repeticao,cpu_percent,ram_process_mb,ram_system_used_mb,gpu_percent,vram_used_mb,gpu_temperature_c,gpu_power_w
29.9961,llama3:8b,explicacao_conceitual_curta,1,78.8,525.81,21632.78,0.0,611.0,63.0,10.36
31.1746,llama3:8b,explicacao_conceitual_curta,1,70.3,525.81,21646.07,5.0,611.0,63.0,10.38
32.4548,llama3:8b,explicacao_conceitual_curta,1,76.6,525.81,21627.41,0.0,611.0,63.0,10.37
33.6137,llama3:8b,explicacao_conceitual_curta,1,83.2,525.81,21633.49,0.0,611.0,63.0,10.27
0.1465,llama3:8b,explicacao_conceitual_curta,2,0.0,525.81,21662.48,0.0,611.0,63.0,10.37
1.2504,llama3:8b,explicacao_conceitual_curta,2,24.0,525.82,21635.9,0.0,611.0,63.0,10.02
2.3305,llama3:8b,explicacao_conceitual_curta,2,29.8,525.82,21655.9,0.0,611.0,63.0,9.99
3.4368,llama3:8b,explicacao_conceitual_curta,2,52.3,525.82,21656.61,5.0,611.0,63.0,10.1
4.6305,llama3:8b,explicacao_conceitual_curta,2,78.2,525.82,21653.5,0.0,611.0,64.0,10.66
5.7859,llama3:8b,explicacao_conceitual_curta,2,71.4,525.82,21668.11,0.0,611.0,64.0,10.36
6.9696,llama3:8b,explicacao_conceitual_curta,2,75.7,525.82,21644.29,0.0,611.0,64.0,10.37
8.1364,llama3:8b,explicacao_conceitual_curta,2,69.8,525.82,21650.36,5.0,611.0,63.0,10.39
9.3157,llama3:8b,explicacao_conceitual_curta,2,70.5,525.82,21620.31,0.0,611.0,63.0,10.4
10.5016,llama3:8b,explicacao_conceitual_curta,2,73.4,525.82,21623.76,0.0,611.0,63.0,10.36
11.7601,llama3:8b,explicacao_conceitual_curta,2,88.4,525.82,21663.01,5.0,611.0,63.0,10.37
12.9651,llama3:8b,explicacao_conceitual_curta,2,86.9,525.82,21639.79,0.0,611.0,64.0,10.38
14.158,llama3:8b,explicacao_conceitual_curta,2,89.3,525.83,21665.46,5.0,611.0,63.0,10.3
15.3473,llama3:8b,explicacao_conceitual_curta,2,79.3,525.83,21651.38,0.0,611.0,63.0,10.29
16.6329,llama3:8b,explicacao_conceitual_curta,2,80.2,525.83,21663.1,0.0,611.0,63.0,10.3
18.0125,llama3:8b,explicacao_conceitual_curta,2,76.8,525.83,21646.03,0.0,611.0,63.0,10.4
19.1915,llama3:8b,explicacao_conceitual_curta,2,72.8,525.83,21658.05,0.0,611.0,64.0,10.31
20.4068,llama3:8b,explicacao_conceitual_curta,2,79.4,525.83,21700.44,0.0,611.0,63.0,10.39
21.6222,llama3:8b,explicacao_conceitual_curta,2,83.2,525.83,21726.33,0.0,611.0,63.0,10.29
22.8218,llama3:8b,explicacao_conceitual_curta,2,78.1,525.83,21752.36,5.0,611.0,63.0,10.38
24.0112,llama3:8b,explicacao_conceitual_curta,2,74.3,525.83,21787.19,0.0,611.0,63.0,10.39
25.1906,llama3:8b,explicacao_conceitual_curta,2,77.3,525.83,21798.75,0.0,611.0,63.0,10.3
26.389,llama3:8b,explicacao_conceitual_curta,2,76.6,525.83,21790.88,0.0,611.0,63.0,10.37
27.574,llama3:8b,explicacao_conceitual_curta,2,79.0,525.83,21780.87,0.0,611.0,63.0,10.29
28.7688,llama3:8b,explicacao_conceitual_curta,2,73.9,525.83,21794.86,5.0,611.0,63.0,10.37
29.9942,llama3:8b,explicacao_conceitual_curta,2,72.6,525.84,21788.45,0.0,611.0,64.0,10.37
31.1663,llama3:8b,explicacao_conceitual_curta,2,71.1,525.84,21800.49,5.0,611.0,63.0,10.35
32.3401,llama3:8b,explicacao_conceitual_curta,2,77.0,525.84,21819.19,0.0,611.0,63.0,10.37
33.5157,llama3:8b,explicacao_conceitual_curta,2,75.4,525.84,21817.22,5.0,611.0,64.0,10.36
0.1212,llama3:8b,explicacao_conceitual_curta,3,0.0,525.83,21814.41,5.0,611.0,64.0,10.37
1.2027,llama3:8b,explicacao_conceitual_curta,3,27.5,525.85,21815.44,0.0,611.0,63.0,10.09
2.3236,llama3:8b,explicacao_conceitual_curta,3,20.6,525.85,21809.59,0.0,611.0,63.0,9.97
3.4467,llama3:8b,explicacao_conceitual_curta,3,50.2,525.85,21812.52,5.0,611.0,63.0,10.07
4.5533,llama3:8b,explicacao_conceitual_curta,3,66.5,525.85,21807.71,5.0,611.0,63.0,10.75
5.7293,llama3:8b,explicacao_conceitual_curta,3,72.6,525.85,21822.68,5.0,611.0,64.0,10.49
6.9043,llama3:8b,explicacao_conceitual_curta,3,79.5,525.85,21812.04,0.0,611.0,64.0,10.4
8.2764,llama3:8b,explicacao_conceitual_curta,3,70.5,525.85,21805.51,0.0,611.0,64.0,10.32
9.5683,llama3:8b,explicacao_conceitual_curta,3,76.0,525.85,21803.15,0.0,611.0,64.0,10.31
10.78,llama3:8b,explicacao_conceitual_curta,3,76.3,525.85,21791.27,0.0,611.0,64.0,10.4
12.0582,llama3:8b,explicacao_conceitual_curta,3,80.6,525.85,21816.57,0.0,611.0,63.0,10.31
13.2227,llama3:8b,explicacao_conceitual_curta,3,73.6,525.85,21805.87,5.0,611.0,64.0,10.41
14.4221,llama3:8b,explicacao_conceitual_curta,3,59.7,525.85,21802.53,5.0,611.0,64.0,10.5
15.6296,llama3:8b,explicacao_conceitual_curta,3,63.8,525.85,21802.46,0.0,611.0,64.0,10.4
16.8288,llama3:8b,explicacao_conceitual_curta,3,72.3,525.85,21800.48,5.0,611.0,64.0,10.4
18.0115,llama3:8b,explicacao_conceitual_curta,3,72.5,525.85,21770.05,0.0,611.0,64.0,10.4
19.1843,llama3:8b,explicacao_conceitual_curta,3,73.6,525.85,21715.72,0.0,611.0,64.0,10.41
20.7101,llama3:8b,explicacao_conceitual_curta,3,77.9,525.85,21678.48,0.0,611.0,64.0,10.3
22.8556,llama3:8b,explicacao_conceitual_curta,3,83.8,525.85,21922.07,0.0,611.0,64.0,10.3
24.1399,llama3:8b,explicacao_conceitual_curta,3,83.1,525.85,21916.76,0.0,611.0,64.0,10.3
25.3142,llama3:8b,explicacao_conceitual_curta,3,76.9,525.85,21936.0,0.0,611.0,63.0,10.3
26.4999,llama3:8b,explicacao_conceitual_curta,3,79.4,525.85,21942.07,0.0,611.0,64.0,10.4
27.6805,llama3:8b,explicacao_conceitual_curta,3,79.4,525.85,21964.39,0.0,611.0,64.0,10.4
28.8704,llama3:8b,explicacao_conceitual_curta,3,87.4,525.85,21947.93,0.0,611.0,64.0,10.31
30.0724,llama3:8b,explicacao_conceitual_curta,3,74.0,525.86,21944.16,0.0,611.0,64.0,10.4
31.2401,llama3:8b,explicacao_conceitual_curta,3,69.6,525.86,21947.25,0.0,611.0,64.0,10.39
32.7108,llama3:8b,explicacao_conceitual_curta,3,73.5,525.86,21868.69,0.0,611.0,64.0,10.31
0.126,llama3:8b,explicacao_tecnica_media,1,0.0,525.86,21881.65,0.0,611.0,64.0,10.38
1.2394,llama3:8b,explicacao_tecnica_media,1,28.8,525.87,21766.63,0.0,611.0,63.0,10.2
2.3135,llama3:8b,explicacao_tecnica_media,1,14.2,525.87,21776.48,0.0,611.0,63.0,10.0
3.4225,llama3:8b,explicacao_tecnica_media,1,44.7,525.87,21792.12,5.0,611.0,63.0,10.31
4.5781,llama3:8b,explicacao_tecnica_media,1,60.3,525.87,21754.42,0.0,611.0,63.0,10.77
5.7646,llama3:8b,explicacao_tecnica_media,1,57.8,525.87,21743.29,0.0,611.0,63.0,10.41
7.2177,llama3:8b,explicacao_tecnica_media,1,65.0,525.87,21760.86,0.0,611.0,63.0,10.4
8.3958,llama3:8b,explicacao_tecnica_media,1,76.5,525.87,21766.68,5.0,611.0,63.0,10.39
9.5802,llama3:8b,explicacao_tecnica_media,1,62.8,525.87,21758.97,0.0,611.0,63.0,10.37
10.8196,llama3:8b,explicacao_tecnica_media,1,71.5,525.87,21765.64,0.0,611.0,63.0,10.26
12.1014,llama3:8b,explicacao_tecnica_media,1,75.7,525.87,21763.35,0.0,611.0,63.0,10.26
13.2779,llama3:8b,explicacao_tecnica_media,1,66.3,525.87,21753.57,0.0,611.0,63.0,10.26
14.4665,llama3:8b,explicacao_tecnica_media,1,62.2,525.87,21755.64,0.0,611.0,63.0,10.36
15.6478,llama3:8b,explicacao_tecnica_media,1,70.1,525.87,21756.47,0.0,611.0,63.0,10.27
16.8166,llama3:8b,explicacao_tecnica_media,1,60.6,525.87,21754.79,0.0,611.0,63.0,10.37
18.0833,llama3:8b,explicacao_tecnica_media,1,62.1,525.87,21758.94,0.0,611.0,63.0,10.37
19.2793,llama3:8b,explicacao_tecnica_media,1,72.7,525.87,21746.36,0.0,611.0,63.0,10.26
20.4594,llama3:8b,explicacao_tecnica_media,1,72.9,525.87,21751.3,0.0,611.0,63.0,10.36
21.7008,llama3:8b,explicacao_tecnica_media,1,70.9,525.87,21748.07,0.0,611.0,63.0,10.36
22.9621,llama3:8b,explicacao_tecnica_media,1,77.3,525.87,21742.88,0.0,611.0,63.0,10.27
24.4214,llama3:8b,explicacao_tecnica_media,1,76.6,525.87,21756.6,0.0,611.0,63.0,10.25
25.6276,llama3:8b,explicacao_tecnica_media,1,66.8,525.87,21738.59,0.0,611.0,63.0,10.34
26.8043,llama3:8b,explicacao_tecnica_media,1,74.6,525.87,21738.62,0.0,611.0,63.0,10.35
27.9663,llama3:8b,explicacao_tecnica_media,1,63.1,525.87,21740.79,5.0,611.0,63.0,10.36
29.1314,llama3:8b,explicacao_tecnica_media,1,65.9,525.87,21738.35,5.0,611.0,63.0,10.45
30.271,llama3:8b,explicacao_tecnica_media,1,58.3,525.87,21736.66,5.0,611.0,63.0,10.45
31.4599,llama3:8b,explicacao_tecnica_media,1,60.6,525.88,21725.72,5.0,611.0,63.0,10.45
32.6269,llama3:8b,explicacao_tecnica_media,1,61.4,525.88,21722.9,5.0,611.0,63.0,10.45
33.7988,llama3:8b,explicacao_tecnica_media,1,66.6,525.88,21723.84,5.0,611.0,63.0,10.46
34.9824,llama3:8b,explicacao_tecnica_media,1,64.6,525.88,21716.53,0.0,611.0,63.0,10.39
36.1615,llama3:8b,explicacao_tecnica_media,1,66.2,525.88,21719.59,0.0,611.0,63.0,10.39
0.1371,llama3:8b,explicacao_tecnica_media,2,0.0,525.88,21723.11,5.0,611.0,63.0,10.39
1.2338,llama3:8b,explicacao_tecnica_media,2,37.4,525.89,21735.87,0.0,611.0,63.0,10.11
2.3125,llama3:8b,explicacao_tecnica_media,2,35.4,525.89,21789.3,0.0,611.0,63.0,10.0
3.5591,llama3:8b,explicacao_tecnica_media,2,52.4,525.89,21836.29,0.0,611.0,63.0,10.1
4.7532,llama3:8b,explicacao_tecnica_media,2,77.9,525.89,21849.49,5.0,611.0,63.0,10.39
5.9367,llama3:8b,explicacao_tecnica_media,2,71.9,525.89,21752.28,0.0,611.0,63.0,10.39
7.1178,llama3:8b,explicacao_tecnica_media,2,70.5,525.89,21757.81,5.0,611.0,63.0,10.39
8.2942,llama3:8b,explicacao_tecnica_media,2,63.3,525.89,21769.24,5.0,611.0,64.0,10.49
9.5152,llama3:8b,explicacao_tecnica_media,2,66.4,525.89,21773.44,0.0,611.0,64.0,10.4
10.6915,llama3:8b,explicacao_tecnica_media,2,75.7,525.89,21782.06,0.0,611.0,64.0,10.41
11.9149,llama3:8b,explicacao_tecnica_media,2,68.2,525.89,21779.57,5.0,611.0,64.0,10.41
13.1094,llama3:8b,explicacao_tecnica_media,2,71.8,525.9,21782.18,2.0,611.0,64.0,10.41
14.3438,llama3:8b,explicacao_tecnica_media,2,64.4,525.9,21773.44,5.0,611.0,64.0,10.48
15.6533,llama3:8b,explicacao_tecnica_media,2,73.6,525.9,21786.18,0.0,611.0,64.0,10.32
16.8766,llama3:8b,explicacao_tecnica_media,2,81.9,525.9,21789.44,5.0,611.0,64.0,10.4
18.1096,llama3:8b,explicacao_tecnica_media,2,81.6,525.9,21794.3,5.0,611.0,64.0,10.32
19.3453,llama3:8b,explicacao_tecnica_media,2,82.6,525.9,21778.05,5.0,611.0,64.0,10.44
20.6141,llama3:8b,explicacao_tecnica_media,2,83.1,525.9,21789.41,0.0,611.0,64.0,10.35
21.7992,llama3:8b,explicacao_tecnica_media,2,72.8,478.49,21786.39,5.0,611.0,64.0,10.44
23.0114,llama3:8b,explicacao_tecnica_media,2,72.2,478.49,21784.04,0.0,611.0,64.0,10.45
24.184,llama3:8b,explicacao_tecnica_media,2,67.7,478.49,21795.33,0.0,611.0,64.0,10.45
25.3752,llama3:8b,explicacao_tecnica_media,2,69.7,478.49,21794.05,5.0,611.0,64.0,10.44
26.6575,llama3:8b,explicacao_tecnica_media,2,58.1,478.49,21793.6,0.0,611.0,64.0,10.44
27.8768,llama3:8b,explicacao_tecnica_media,2,72.6,478.49,21794.62,0.0,611.0,64.0,10.35
29.0622,llama3:8b,explicacao_tecnica_media,2,66.7,478.5,21794.81,5.0,611.0,64.0,10.44
30.2162,llama3:8b,explicacao_tecnica_media,2,70.8,478.5,21795.87,0.0,611.0,64.0,10.44
31.6026,llama3:8b,explicacao_tecnica_media,2,71.8,478.5,21789.57,5.0,611.0,64.0,10.44
32.813,llama3:8b,explicacao_tecnica_media,2,69.5,478.5,21796.86,0.0,611.0,64.0,10.45
33.9874,llama3:8b,explicacao_tecnica_media,2,72.8,478.5,21795.8,0.0,611.0,64.0,10.44
35.1529,llama3:8b,explicacao_tecnica_media,2,82.6,478.5,21797.69,5.0,611.0,64.0,10.42
36.3366,llama3:8b,explicacao_tecnica_media,2,75.2,478.5,21846.04,0.0,611.0,64.0,10.43
37.5138,llama3:8b,explicacao_tecnica_media,2,62.7,478.5,21844.91,0.0,611.0,64.0,10.44
38.6935,llama3:8b,explicacao_tecnica_media,2,62.2,478.48,21851.63,0.0,611.0,64.0,10.44
0.1289,llama3:8b,explicacao_tecnica_media,3,0.0,478.49,21855.21,0.0,611.0,64.0,10.44
1.2239,llama3:8b,explicacao_tecnica_media,3,29.7,478.5,21859.23,0.0,611.0,64.0,10.06
2.3567,llama3:8b,explicacao_tecnica_media,3,17.2,478.5,21869.51,0.0,611.0,64.0,10.05
3.4537,llama3:8b,explicacao_tecnica_media,3,45.5,478.5,21865.04,0.0,611.0,64.0,10.14
4.603,llama3:8b,explicacao_tecnica_media,3,57.7,478.5,21881.27,4.0,611.0,64.0,10.77
5.7727,llama3:8b,explicacao_tecnica_media,3,61.0,478.5,21876.05,0.0,611.0,64.0,10.46
7.1094,llama3:8b,explicacao_tecnica_media,3,73.0,478.5,21857.21,0.0,611.0,64.0,10.46
8.2796,llama3:8b,explicacao_tecnica_media,3,78.7,478.5,21840.3,0.0,611.0,64.0,10.46
9.4493,llama3:8b,explicacao_tecnica_media,3,66.3,478.5,21832.33,0.0,611.0,64.0,10.46
10.6276,llama3:8b,explicacao_tecnica_media,3,71.7,478.5,21833.45,5.0,611.0,64.0,10.44
11.7914,llama3:8b,explicacao_tecnica_media,3,62.0,478.5,21802.98,0.0,611.0,64.0,10.45
12.9579,llama3:8b,explicacao_tecnica_media,3,63.5,478.52,21805.41,0.0,611.0,64.0,10.46
14.1262,llama3:8b,explicacao_tecnica_media,3,62.4,478.52,21800.96,0.0,611.0,64.0,10.45
15.2954,llama3:8b,explicacao_tecnica_media,3,56.9,478.52,21800.44,0.0,611.0,64.0,10.45
16.5172,llama3:8b,explicacao_tecnica_media,3,67.8,478.52,21808.75,0.0,611.0,64.0,10.46
17.6882,llama3:8b,explicacao_tecnica_media,3,70.4,478.52,21823.21,0.0,611.0,64.0,10.45
18.8612,llama3:8b,explicacao_tecnica_media,3,71.5,478.52,21815.33,5.0,611.0,64.0,10.44
20.034,llama3:8b,explicacao_tecnica_media,3,80.9,478.52,21813.61,0.0,611.0,64.0,10.44
21.1991,llama3:8b,explicacao_tecnica_media,3,56.5,478.52,21821.41,5.0,611.0,64.0,10.52
22.3575,llama3:8b,explicacao_tecnica_media,3,58.6,478.52,21822.64,5.0,611.0,64.0,10.5
23.5035,llama3:8b,explicacao_tecnica_media,3,61.0,478.52,21817.93,5.0,611.0,64.0,10.47
24.6738,llama3:8b,explicacao_tecnica_media,3,62.2,478.52,21805.52,5.0,611.0,64.0,10.49
25.8585,llama3:8b,explicacao_tecnica_media,3,71.2,478.53,21787.15,0.0,611.0,64.0,10.39
27.0532,llama3:8b,explicacao_tecnica_media,3,68.8,478.53,21821.74,0.0,611.0,63.0,10.37
28.2097,llama3:8b,explicacao_tecnica_media,3,72.4,478.53,21825.25,0.0,611.0,63.0,10.4
29.625,llama3:8b,explicacao_tecnica_media,3,93.7,478.53,21909.7,0.0,611.0,63.0,10.29
31.4727,llama3:8b,explicacao_tecnica_media,3,85.4,478.53,21949.84,0.0,611.0,63.0,10.2
33.151,llama3:8b,explicacao_tecnica_media,3,83.9,478.53,21981.76,0.0,611.0,63.0,10.28
34.3597,llama3:8b,explicacao_tecnica_media,3,83.7,478.53,21978.85,5.0,611.0,63.0,10.28
35.6928,llama3:8b,explicacao_tecnica_media,3,77.6,478.53,22001.08,0.0,611.0,63.0,10.38
36.9109,llama3:8b,explicacao_tecnica_media,3,82.5,478.53,21994.41,0.0,611.0,63.0,10.38
38.1345,llama3:8b,explicacao_tecnica_media,3,82.3,478.53,21977.8,0.0,611.0,63.0,10.28
0.1372,llama3:8b,resumo_texto,1,0.0,478.54,21627.87,4.0,611.0,64.0,10.36
1.2584,llama3:8b,resumo_texto,1,17.4,478.55,21626.59,0.0,611.0,63.0,10.21
2.3369,llama3:8b,resumo_texto,1,16.5,478.55,21627.24,0.0,611.0,63.0,10.0
3.4319,llama3:8b,resumo_texto,1,41.1,478.55,21643.43,5.0,611.0,63.0,10.29
4.5677,llama3:8b,resumo_texto,1,56.2,478.55,21641.16,1.0,611.0,63.0,10.75
5.7449,llama3:8b,resumo_texto,1,64.1,478.55,21643.75,5.0,611.0,64.0,10.53
6.8769,llama3:8b,resumo_texto,1,58.1,478.55,21639.82,0.0,611.0,64.0,10.38
8.0581,llama3:8b,resumo_texto,1,57.4,478.55,21640.71,0.0,611.0,63.0,10.39
9.2442,llama3:8b,resumo_texto,1,67.3,478.55,21642.35,0.0,611.0,64.0,10.41
10.4299,llama3:8b,resumo_texto,1,67.8,478.55,21634.3,5.0,611.0,63.0,10.49
11.6027,llama3:8b,resumo_texto,1,61.7,478.55,21639.9,5.0,611.0,63.0,10.5
12.7756,llama3:8b,resumo_texto,1,61.2,478.55,21638.07,0.0,611.0,63.0,10.4
13.9446,llama3:8b,resumo_texto,1,56.3,478.55,21639.7,0.0,611.0,63.0,10.4
15.1096,llama3:8b,resumo_texto,1,62.6,478.55,21638.7,0.0,611.0,63.0,10.38
16.2704,llama3:8b,resumo_texto,1,60.5,478.55,21638.54,0.0,611.0,63.0,10.39
17.4326,llama3:8b,resumo_texto,1,61.0,478.55,21635.79,0.0,611.0,63.0,10.36
18.6043,llama3:8b,resumo_texto,1,76.5,478.55,21645.74,0.0,611.0,63.0,10.37
19.7723,llama3:8b,resumo_texto,1,59.7,478.56,21655.8,5.0,611.0,63.0,10.36
20.9279,llama3:8b,resumo_texto,1,61.0,478.56,21660.52,5.0,611.0,63.0,10.47
22.0832,llama3:8b,resumo_texto,1,63.6,478.56,21661.98,5.0,611.0,63.0,10.45
23.2543,llama3:8b,resumo_texto,1,65.8,478.56,21661.96,0.0,611.0,63.0,10.36
24.4326,llama3:8b,resumo_texto,1,62.3,478.56,21660.58,0.0,611.0,63.0,10.37
25.6244,llama3:8b,resumo_texto,1,62.7,478.56,21660.88,0.0,611.0,63.0,10.37
26.7859,llama3:8b,resumo_texto,1,72.8,478.56,21641.82,0.0,611.0,63.0,10.34
0.1429,llama3:8b,resumo_texto,2,0.0,478.55,21649.6,5.0,611.0,63.0,10.33
1.254,llama3:8b,resumo_texto,2,27.0,478.57,21661.24,0.0,611.0,63.0,10.19
2.3813,llama3:8b,resumo_texto,2,14.4,478.57,21666.98,0.0,611.0,63.0,10.0
3.4747,llama3:8b,resumo_texto,2,44.1,478.57,21656.29,0.0,611.0,63.0,10.28
4.6137,llama3:8b,resumo_texto,2,62.2,478.57,21660.46,0.0,611.0,63.0,10.64
5.7725,llama3:8b,resumo_texto,2,63.8,478.57,21660.02,0.0,611.0,63.0,10.37
6.9424,llama3:8b,resumo_texto,2,62.0,478.57,21651.31,0.0,611.0,63.0,10.37
8.1072,llama3:8b,resumo_texto,2,58.0,478.57,21658.66,0.0,611.0,63.0,10.38
9.2609,llama3:8b,resumo_texto,2,61.2,478.57,21657.8,0.0,611.0,63.0,10.47
10.4174,llama3:8b,resumo_texto,2,64.2,478.57,21650.77,0.0,611.0,63.0,10.46
11.5913,llama3:8b,resumo_texto,2,61.5,478.57,21660.2,5.0,611.0,63.0,10.46
12.7576,llama3:8b,resumo_texto,2,67.6,478.57,21658.57,0.0,611.0,63.0,10.36
13.9291,llama3:8b,resumo_texto,2,59.6,478.57,21661.0,0.0,611.0,63.0,10.35
15.0999,llama3:8b,resumo_texto,2,59.0,478.57,21661.8,0.0,611.0,63.0,10.36
16.2495,llama3:8b,resumo_texto,2,63.7,478.57,21659.09,0.0,611.0,63.0,10.38
17.405,llama3:8b,resumo_texto,2,73.9,478.57,21664.66,0.0,611.0,63.0,10.37
18.5568,llama3:8b,resumo_texto,2,63.7,478.57,21663.44,5.0,611.0,63.0,10.48
19.7236,llama3:8b,resumo_texto,2,59.6,478.57,21655.34,5.0,611.0,63.0,10.47
20.9047,llama3:8b,resumo_texto,2,60.6,478.57,21662.51,5.0,611.0,63.0,10.45
22.0648,llama3:8b,resumo_texto,2,62.8,478.57,21647.09,0.0,611.0,63.0,10.34
23.2234,llama3:8b,resumo_texto,2,67.2,478.57,21646.72,0.0,611.0,63.0,10.36
24.3844,llama3:8b,resumo_texto,2,64.2,478.58,21651.01,0.0,611.0,63.0,10.36
25.5523,llama3:8b,resumo_texto,2,59.2,478.58,21648.75,0.0,611.0,63.0,10.36
26.711,llama3:8b,resumo_texto,2,59.1,478.58,21648.59,0.0,611.0,63.0,10.36
0.1249,llama3:8b,resumo_texto,3,0.0,478.59,21644.59,0.0,611.0,63.0,10.35
1.2096,llama3:8b,resumo_texto,3,22.0,478.6,21636.42,0.0,611.0,63.0,9.99
2.3311,llama3:8b,resumo_texto,3,13.2,478.6,21637.17,0.0,611.0,63.0,10.0
3.4933,llama3:8b,resumo_texto,3,59.4,478.6,21627.93,5.0,611.0,63.0,10.18
4.6344,llama3:8b,resumo_texto,3,71.5,478.6,21644.6,5.0,611.0,63.0,10.66
5.8073,llama3:8b,resumo_texto,3,65.4,478.6,21644.3,5.0,611.0,64.0,10.5
6.9715,llama3:8b,resumo_texto,3,61.3,478.6,21643.99,5.0,611.0,64.0,10.5
8.1548,llama3:8b,resumo_texto,3,67.3,478.61,21649.05,0.0,611.0,64.0,10.41
9.3301,llama3:8b,resumo_texto,3,63.3,478.61,21661.95,0.0,611.0,64.0,10.41
10.5047,llama3:8b,resumo_texto,3,61.6,478.61,21660.84,0.0,611.0,64.0,10.43
11.671,llama3:8b,resumo_texto,3,62.7,478.61,21660.74,5.0,611.0,64.0,10.42
12.8507,llama3:8b,resumo_texto,3,61.5,478.61,21660.24,5.0,611.0,64.0,10.52
14.0106,llama3:8b,resumo_texto,3,62.1,478.61,21659.96,5.0,611.0,64.0,10.54
15.1807,llama3:8b,resumo_texto,3,60.3,478.61,21651.79,0.0,611.0,64.0,10.42
16.3596,llama3:8b,resumo_texto,3,68.1,478.61,21659.03,0.0,611.0,64.0,10.42
17.5208,llama3:8b,resumo_texto,3,62.1,478.61,21666.16,0.0,611.0,64.0,10.43
18.682,llama3:8b,resumo_texto,3,63.7,478.61,21662.53,0.0,611.0,64.0,10.42
19.8378,llama3:8b,resumo_texto,3,60.2,478.61,21663.64,0.0,611.0,64.0,10.43
21.0077,llama3:8b,resumo_texto,3,57.0,478.61,21661.43,0.0,611.0,64.0,10.42
22.1856,llama3:8b,resumo_texto,3,62.1,478.61,21659.54,0.0,611.0,64.0,10.51
23.3596,llama3:8b,resumo_texto,3,66.0,478.61,21658.34,5.0,611.0,64.0,10.42
24.5257,llama3:8b,resumo_texto,3,63.1,478.61,21664.5,5.0,611.0,64.0,10.52
25.681,llama3:8b,resumo_texto,3,61.6,478.62,21662.97,5.0,611.0,64.0,10.5
26.8391,llama3:8b,resumo_texto,3,59.8,478.62,21662.46,5.0,611.0,64.0,10.52
0.1291,llama3:8b,geracao_codigo_simples,1,0.0,478.62,21652.35,5.0,611.0,64.0,10.52
1.2339,llama3:8b,geracao_codigo_simples,1,21.8,478.63,21648.96,0.0,611.0,64.0,10.19
2.3532,llama3:8b,geracao_codigo_simples,1,10.5,478.63,21653.77,0.0,611.0,64.0,10.06
3.4666,llama3:8b,geracao_codigo_simples,1,42.5,478.63,21712.04,5.0,611.0,64.0,10.13
4.5649,llama3:8b,geracao_codigo_simples,1,68.9,478.63,21784.36,5.0,611.0,64.0,10.79
5.7344,llama3:8b,geracao_codigo_simples,1,80.6,478.63,21842.01,0.0,611.0,64.0,10.44
6.9061,llama3:8b,geracao_codigo_simples,1,81.3,478.63,21826.79,5.0,611.0,64.0,10.44
8.1235,llama3:8b,geracao_codigo_simples,1,66.1,478.63,21782.04,0.0,611.0,64.0,10.45
9.2868,llama3:8b,geracao_codigo_simples,1,70.6,478.63,21799.88,5.0,611.0,64.0,10.45
10.4862,llama3:8b,geracao_codigo_simples,1,81.6,478.63,21886.61,0.0,611.0,64.0,10.46
